Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
1/5/22,10,,,5,5
1/5/22,12,,,6,6
1/5/22,4,,,2,2
1/5/22,8,,,4,4
1/5/22,14,,,7,7
1/5/22,11,,,5,6
1/5/22,12,,,6,6
1/5/22,15,,,7,8
1/5/22,14,,,7,7
1/5/22,7,,,3,4
1/5/22,2,,,1,1
1/5/22,1,,,0,1
1/5/22,0,,,0,0
1/5/22,0,,,0,0
1/5/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/6/22,4,,,2,2
1/6/22,9,,,4,5
1/6/22,12,,,6,6
1/6/22,13,,,6,7
1/6/22,19,,,9,10
1/6/22,13,,,6,7
1/6/22,11,,,5,6
1/6/22,5,,,2,3
1/6/22,5,,,2,3
1/6/22,6,,,3,3
1/6/22,11,,,5,6
1/6/22,16,,,8,8
1/6/22,7,,,3,4
1/6/22,2,,,1,1
1/6/22,2,,,1,1
1/6/22,1,,,0,1
1/6/22,0,,,0,0
1/6/22,0,,,0,0
1/7/22,0,,,0,0
1/7/22,0,,,0,0
1/7/22,0,,,0,0
1/7/22,0,,,0,0
1/7/22,0,,,0,0
1/7/22,1,,,0,1
1/7/22,4,,,2,2
1/7/22,6,,,3,3
1/7/22,12,,,6,6
1/7/22,8,,,4,4
1/7/22,6,,,3,3
1/7/22,2,,,1,1
1/7/22,6,,,3,3
1/7/22,8,,,4,4
1/7/22,10,,,5,5
1/7/22,24,,,12,12
1/7/22,20,,,10,10
1/7/22,17,,,8,9
1/7/22,10,,,5,5
1/7/22,5,,,2,3
1/7/22,2,,,1,1
1/7/22,1,,,0,1
1/7/22,0,,,0,0
1/7/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,0,,,0,0
1/8/22,3,,,1,2
1/8/22,15,,,7,8
1/8/22,18,,,9,9
1/8/22,49,,,24,25
1/8/22,59,,,29,30
1/8/22,69,,,34,35
1/8/22,102,,,51,51
1/8/22,98,,,49,49
1/8/22,101,,,50,51
1/8/22,97,,,48,49
1/8/22,50,,,25,25
1/8/22,21,,,10,11
1/8/22,21,,,10,11
1/8/22,4,,,2,2
1/8/22,1,,,0,1
1/8/22,0,,,0,0
1/8/22,7,,,3,4
1/8/22,0,,,0,0
1/9/22,0,,,0,0
1/9/22,0,,,0,0
1/9/22,0,,,0,0
1/9/22,0,,,0,0
1/9/22,0,,,0,0
1/9/22,1,,,0,1
1/9/22,1,,,0,1
1/9/22,9,,,4,5
1/9/22,18,,,9,9
1/9/22,37,,,18,19
1/9/22,76,,,38,38
1/9/22,134,,,67,67
1/9/22,204,,,102,102
1/9/22,203,,,101,102
1/9/22,215,,,107,108
1/9/22,198,,,99,99
1/9/22,79,,,39,40
1/9/22,21,,,10,11
1/9/22,9,,,4,5
1/9/22,4,,,2,2
1/9/22,1,,,0,1
1/9/22,1,,,0,1
1/9/22,1,,,0,1
1/9/22,0,,,0,0
1/10/22,0,,,0,0
1/10/22,0,,,0,0
1/10/22,0,,,0,0
1/10/22,0,,,0,0
1/10/22,0,,,0,0
1/10/22,3,,,1,2
1/10/22,6,,,3,3
1/10/22,9,,,4,5
1/10/22,18,,,9,9
1/10/22,8,,,4,4
1/10/22,17,,,8,9
1/10/22,7,,,3,4
1/10/22,14,,,7,7
1/10/22,10,,,5,5
1/10/22,9,,,4,5
1/10/22,16,,,8,8
1/10/22,32,,,16,16
1/10/22,19,,,9,10
1/10/22,19,,,9,10
1/10/22,8,,,4,4
1/10/22,1,,,0,1
1/10/22,3,,,1,2
1/10/22,1,,,0,1
1/10/22,2,,,1,1
1/11/22,0,,,0,0
1/11/22,0,,,0,0
1/11/22,0,,,0,0
1/11/22,1,,,0,1
1/11/22,2,,,1,1
1/11/22,4,,,2,2
1/11/22,3,,,1,2
1/11/22,15,,,7,8
1/11/22,15,,,7,8
1/11/22,16,,,8,8
1/11/22,19,,,9,10
1/11/22,10,,,5,5
1/11/22,8,,,4,4
1/11/22,7,,,3,4
1/11/22,16,,,8,8
1/11/22,16,,,8,8
1/11/22,20,,,10,10
1/11/22,13,,,6,7
1/11/22,16,,,8,8
1/11/22,6,,,3,3
1/11/22,1,,,0,1
1/11/22,1,,,0,1
1/11/22,0,,,0,0
1/11/22,0,,,0,0
1/12/22,0,,,0,0
1/12/22,0,,,0,0
1/12/22,0,,,0,0
1/12/22,0,,,0,0
1/12/22,1,,,0,1
1/12/22,3,,,1,2
1/12/22,6,,,3,3
1/12/22,12,,,6,6
1/12/22,19,,,9,10
1/12/22,14,,,7,7
1/12/22,14,,,7,7
1/12/22,16,,,8,8
1/12/22,18,,,9,9
1/12/22,18,,,9,9
1/12/22,27,,,13,14
1/12/22,42,,,21,21
1/12/22,48,,,24,24
1/12/22,30,,,15,15
1/12/22,22,,,11,11
1/12/22,11,,,5,6
1/12/22,9,,,4,5
1/12/22,0,,,0,0
1/12/22,0,,,0,0
1/12/22,0,,,0,0
1/13/22,0,,,0,0
1/13/22,0,,,0,0
1/13/22,0,,,0,0
1/13/22,0,,,0,0
1/13/22,2,,,1,1
1/13/22,4,,,2,2
1/13/22,9,,,4,5
1/13/22,7,,,3,4
1/13/22,11,,,5,6
1/13/22,16,,,8,8
1/13/22,17,,,8,9
1/13/22,22,,,11,11
1/13/22,24,,,12,12
1/13/22,26,,,13,13
1/13/22,62,,,31,31
1/13/22,65,,,32,33
1/13/22,56,,,28,28
1/13/22,32,,,16,16
1/13/22,22,,,11,11
1/13/22,6,,,3,3
1/13/22,8,,,4,4
1/13/22,0,,,0,0
1/13/22,0,,,0,0
1/13/22,0,,,0,0
1/14/22,0,,,0,0
1/14/22,1,,,0,1
1/14/22,0,,,0,0
1/14/22,0,,,0,0
1/14/22,1,,,0,1
1/14/22,8,,,4,4
1/14/22,11,,,5,6
1/14/22,17,,,8,9
1/14/22,30,,,15,15
1/14/22,32,,,16,16
1/14/22,44,,,22,22
1/14/22,41,,,20,21
1/14/22,44,,,22,22
1/14/22,55,,,27,28
1/14/22,64,,,32,32
1/14/22,84,,,42,42
1/14/22,69,,,34,35
1/14/22,48,,,24,24
1/14/22,24,,,12,12
1/14/22,10,,,5,5
1/14/22,2,,,1,1
1/14/22,4,,,2,2
1/14/22,1,,,0,1
1/14/22,0,,,0,0
1/15/22,1,,,0,1
1/15/22,0,,,0,0
1/15/22,0,,,0,0
1/15/22,0,,,0,0
1/15/22,0,,,0,0
1/15/22,1,,,0,1
1/15/22,2,,,1,1
1/15/22,20,,,10,10
1/15/22,41,,,20,21
1/15/22,48,,,24,24
1/15/22,78,,,39,39
1/15/22,136,,,68,68
1/15/22,112,,,56,56
1/15/22,156,,,78,78
1/15/22,141,,,70,71
1/15/22,104,,,52,52
1/15/22,52,,,26,26
1/15/22,24,,,12,12
1/15/22,6,,,3,3
1/15/22,7,,,3,4
1/15/22,1,,,0,1
1/15/22,0,,,0,0
1/15/22,0,,,0,0
1/15/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,1,,,0,1
1/16/22,8,,,4,4
1/16/22,17,,,8,9
1/16/22,37,,,18,19
1/16/22,65,,,32,33
1/16/22,75,,,37,38
1/16/22,96,,,48,48
1/16/22,94,,,47,47
1/16/22,107,,,53,54
1/16/22,93,,,46,47
1/16/22,87,,,43,44
1/16/22,24,,,12,12
1/16/22,2,,,1,1
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/16/22,2,,,1,1
1/16/22,0,,,0,0
1/16/22,0,,,0,0
1/17/22,0,,,0,0
1/17/22,0,,,0,0
1/17/22,0,,,0,0
1/17/22,1,,,0,1
1/17/22,1,,,0,1
1/17/22,3,,,1,2
1/17/22,5,,,2,3
1/17/22,10,,,5,5
1/17/22,12,,,6,6
1/17/22,31,,,15,16
1/17/22,39,,,19,20
1/17/22,65,,,32,33
1/17/22,78,,,39,39
1/17/22,107,,,53,54
1/17/22,108,,,54,54
1/17/22,108,,,54,54
1/17/22,86,,,43,43
1/17/22,20,,,10,10
1/17/22,8,,,4,4
1/17/22,5,,,2,3
1/17/22,2,,,1,1
1/17/22,2,,,1,1
1/17/22,0,,,0,0
1/17/22,0,,,0,0
1/18/22,0,,,0,0
1/18/22,0,,,0,0
1/18/22,0,,,0,0
1/18/22,1,,,0,1
1/18/22,1,,,0,1
1/18/22,6,,,3,3
1/18/22,9,,,4,5
1/18/22,19,,,9,10
1/18/22,21,,,10,11
1/18/22,15,,,7,8
1/18/22,6,,,3,3
1/18/22,13,,,6,7
1/18/22,10,,,5,5
1/18/22,12,,,6,6
1/18/22,25,,,12,13
1/18/22,25,,,12,13
1/18/22,33,,,16,17
1/18/22,23,,,11,12
1/18/22,17,,,8,9
1/18/22,5,,,2,3
1/18/22,6,,,3,3
1/18/22,1,,,0,1
1/18/22,1,,,0,1
1/18/22,1,,,0,1
1/19/22,0,,,0,0
1/19/22,0,,,0,0
1/19/22,0,,,0,0
1/19/22,1,,,0,1
1/19/22,3,,,1,2
1/19/22,3,,,1,2
1/19/22,11,,,5,6
1/19/22,17,,,8,9
1/19/22,30,,,15,15
1/19/22,19,,,9,10
1/19/22,17,,,8,9
1/19/22,29,,,14,15
1/19/22,35,,,17,18
1/19/22,35,,,17,18
1/19/22,31,,,15,16
1/19/22,29,,,14,15
1/19/22,42,,,21,21
1/19/22,35,,,17,18
1/19/22,16,,,8,8
1/19/22,6,,,3,3
1/19/22,3,,,1,2
1/19/22,1,,,0,1
1/19/22,2,,,1,1
1/19/22,2,,,1,1
1/20/22,0,,,0,0
1/20/22,0,,,0,0
1/20/22,0,,,0,0
1/20/22,0,,,0,0
1/20/22,2,,,1,1
1/20/22,3,,,1,2
1/20/22,7,,,3,4
1/20/22,15,,,7,8
1/20/22,31,,,15,16
1/20/22,21,,,10,11
1/20/22,12,,,6,6
1/20/22,15,,,7,8
1/20/22,10,,,5,5
1/20/22,14,,,7,7
1/20/22,21,,,10,11
1/20/22,29,,,14,15
1/20/22,26,,,13,13
1/20/22,19,,,9,10
1/20/22,15,,,7,8
1/20/22,5,,,2,3
1/20/22,2,,,1,1
1/20/22,1,,,0,1
1/20/22,1,,,0,1
1/20/22,0,,,0,0
1/21/22,0,,,0,0
1/21/22,0,,,0,0
1/21/22,0,,,0,0
1/21/22,1,,,0,1
1/21/22,4,,,2,2
1/21/22,8,,,4,4
1/21/22,14,,,7,7
1/21/22,26,,,13,13
1/21/22,29,,,14,15
1/21/22,32,,,16,16
1/21/22,37,,,18,19
1/21/22,43,,,21,22
1/21/22,55,,,27,28
1/21/22,76,,,38,38
1/21/22,60,,,30,30
1/21/22,59,,,29,30
1/21/22,74,,,37,37
1/21/22,39,,,19,20
1/21/22,21,,,10,11
1/21/22,10,,,5,5
1/21/22,2,,,1,1
1/21/22,6,,,3,3
1/21/22,1,,,0,1
1/21/22,2,,,1,1
1/22/22,0,,,0,0
1/22/22,0,,,0,0
1/22/22,0,,,0,0
1/22/22,1,,,0,1
1/22/22,0,,,0,0
1/22/22,0,,,0,0
1/22/22,5,,,2,3
1/22/22,17,,,8,9
1/22/22,33,,,16,17
1/22/22,65,,,32,33
1/22/22,76,,,38,38
1/22/22,112,,,56,56
1/22/22,140,,,70,70
1/22/22,131,,,65,66
1/22/22,181,,,90,91
1/22/22,176,,,88,88
1/22/22,123,,,61,62
1/22/22,33,,,16,17
1/22/22,6,,,3,3
1/22/22,7,,,3,4
1/22/22,1,,,0,1
1/22/22,1,,,0,1
1/22/22,0,,,0,0
1/22/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,0,,,0,0
1/23/22,2,,,1,1
1/23/22,7,,,3,4
1/23/22,22,,,11,11
1/23/22,43,,,21,22
1/23/22,61,,,30,31
1/23/22,57,,,28,29
1/23/22,91,,,45,46
1/23/22,102,,,51,51
1/23/22,107,,,53,54
1/23/22,95,,,47,48
1/23/22,55,,,27,28
1/23/22,22,,,11,11
1/23/22,0,,,0,0
1/23/22,3,,,1,2
1/23/22,2,,,1,1
1/23/22,0,,,0,0
1/23/22,2,,,1,1
1/23/22,0,,,0,0
1/24/22,0,,,0,0
1/24/22,0,,,0,0
1/24/22,0,,,0,0
1/24/22,0,,,0,0
1/24/22,2,,,1,1
1/24/22,7,,,3,4
1/24/22,10,,,5,5
1/24/22,16,,,8,8
1/24/22,38,,,19,19
1/24/22,12,,,6,6
1/24/22,32,,,16,16
1/24/22,15,,,7,8
1/24/22,21,,,10,11
1/24/22,35,,,17,18
1/24/22,25,,,12,13
1/24/22,23,,,11,12
1/24/22,44,,,22,22
1/24/22,41,,,20,21
1/24/22,22,,,11,11
